,scent,dry,oily,combination,anti-aging,psoriasis,lightening,sensitive,large-pores,circles-under-eyes,uneven-skintone,night_cream,sun_screen
B00I0C3P5M,0.1137809666174743,0.24611281066543664,0.20648605352422944,0.06096203376176909,0.012128128967433895,0.11925043724917789,0.04816949295975537,0.3275951074642026,0.0,0.035537889636095825,0.0,0.029363383433867338,0.0558524101491909
B004O277RO,0.13736834788982566,0.23517565420726194,0.2644911920749606,0.07647570572867675,0.0038288886833735664,0.0,0.09144732155918148,0.3442875120233134,0.0,0.05140260846695523,0.002198187485377721,0.12367392182301593,0.0
B0763TQHTV,0.18496173575399977,0.31290825953232954,0.13576478219264487,0.08381165555633428,0.11199127272191388,0.017326564382821083,0.1184032881478059,0.2679797597284678,0.0,0.1544735680939126,0.005756962811832743,0.08834526069534349,0.0
B0081NLR0K,0.16720739766534376,0.3013399489475393,0.1129003418385617,0.21452001977214824,0.30569095466168894,0.001611025778425861,0.16947591416340854,0.169425805022389,0.0,0.2886569453249891,0.08718776545462877,0.10785875409238446,0.08511925149625234
B00KWP3SA2,0.011292862570778169,0.028883228298239992,0.22885070523684886,0.009861380366289417,0.08146900182585495,0.0,0.0700897507552029,0.24882093857951335,0.0,0.02023997961724081,0.007788074309685221,0.04699679523092644,0.0
B006QO76I8,0.10490694240395437,0.3147380082011688,0.13412637535883692,0.07296417113714807,0.003346755141163911,0.0,0.037660279247796816,0.2818820135580241,0.0,0.0,0.0,0.09343856218442081,0.01885515535541074
B00G3K12NU,0.10737682643045111,0.17785764615718264,0.05055840396526676,0.15267835999381427,0.17235541160453707,0.006802345102956184,0.12928535398720484,0.06980662347742735,0.0,0.20776491079923468,0.0632504380948895,0.045779472290491355,0.006643828670952171
B0714KLR5G,0.059778842235400045,0.2848139737037445,0.04025854626162505,0.03546437765039308,0.31172831475206997,0.006818982330903132,0.10602422834921572,0.06547254830003826,0.0,0.17728189034917785,0.009813436662979567,0.12126475944449927,0.01386694398374169
B01LR4N4XW,0.10899752344392888,0.04180517081183532,0.019064144954925127,0.24736790963882999,0.3647722651752493,0.0,0.33104731422592704,0.0209226155932168,0.0,0.28290107337125314,0.12289539674474001,0.012561556850260941,0.0
B0064F4CXG,0.06129495994648492,0.11740304854648674,0.43478618704144256,0.0026889596675887984,0.035035257010661174,0.09343702135569994,0.04966215367902711,0.04711642306214939,0.0,0.025802054725467132,0.0013444798337943992,0.006565595470193827,0.016834561255090225
B073DR92L8,0.09539296307963427,0.050386238685725955,0.055697601590488865,0.07990749099831426,0.018388265585177643,0.0,0.021350400073854213,0.18335235399163424,0.0,0.015698508439268826,0.005575179125725717,0.11914337143258878,0.0
B0749C95SP,0.11440774655828459,0.36195548984495973,0.019852989485092162,0.052695222932145555,0.4465674341350887,0.03870860674515611,0.055322934161376985,0.04180987629928331,0.0,0.2668311570113362,0.02730072814679746,0.23263630476493402,0.0
B01L11H8W4,0.07265103619212222,0.11604601497374639,0.21283629594012562,0.017004385976154245,0.052769548567769636,0.0,0.006226836241311018,0.022992394842563144,0.0,0.06998036460957607,0.009340254361966527,0.02611951393770966,0.0
B01NAN2X39,0.22052281507452126,0.16927530808125876,0.024903029238802832,0.19021764677444325,0.15484403300522825,0.005451559250818579,0.12120817568528264,0.027473877930773802,0.0,0.4031140588263056,0.09292314697124762,0.00828709757279789,0.0
B074RBRD6H,0.11415482717683124,0.23173809951053936,0.06849481407992282,0.22156753779155505,0.39905991567051124,0.0032851078175999402,0.11466813517137625,0.08445123108842777,0.0,0.25529865946710806,0.10436566392722978,0.14939568835545947,0.003932744600910263
B00J9USSI8,0.02879307638361546,0.1705100403171978,0.0030118673109361237,0.07583769356256995,0.06068818854302818,0.47538771322035994,0.03641291312581691,0.325960744079715,0.0,0.07282582625163382,0.03641291312581691,0.0,0.0
